,Time,Units
339,2023-05-15 12:27:50,0.0,packets
340,2023-05-15 12:27:53,121.0,packets
341,2023-05-15 12:27:55,108.0,packets
342,2023-05-15 12:27:58,6.0,packets
343,2023-05-15 12:28:00,142.0,packets
344,2023-05-15 12:28:03,39.0,packets
345,2023-05-15 12:28:05,25.0,packets
346,2023-05-15 12:28:08,12.0,packets
347,2023-05-15 12:28:10,8.0,packets
348,2023-05-15 12:28:13,716.0,packets
349,2023-05-15 12:28:15,8.0,packets
350,2023-05-15 12:28:18,1.0,packets
351,2023-05-15 12:28:20,0.0,packets
352,2023-05-15 12:28:23,0.0,packets
353,2023-05-15 12:28:25,0.0,packets
354,2023-05-15 12:28:28,0.0,packets
355,2023-05-15 12:28:30,4.0,packets
356,2023-05-15 12:28:33,1.0,packets
357,2023-05-15 12:28:35,435.0,packets
358,2023-05-15 12:28:38,340.0,packets
359,2023-05-15 12:28:40,6.0,packets
360,2023-05-15 12:28:43,11.0,packets
361,2023-05-15 12:28:45,129.0,packets
362,2023-05-15 12:28:48,149.0,packets
363,2023-05-15 12:28:50,0.0,packets
364,2023-05-15 12:28:53,0.0,packets
365,2023-05-15 12:28:55,256.0,packets
366,2023-05-15 12:28:58,5.0,packets
367,2023-05-15 12:29:00,0.0,packets
368,2023-05-15 12:29:03,0.0,packets
369,2023-05-15 12:29:05,303.0,packets
