,Time,Units
306,2023-05-15 12:26:28,34.6054,MiB
307,2023-05-15 12:26:30,34.6054,MiB
308,2023-05-15 12:26:33,34.6054,MiB
309,2023-05-15 12:26:35,35.2113,MiB
310,2023-05-15 12:26:38,35.3787,MiB
311,2023-05-15 12:26:40,35.3814,MiB
312,2023-05-15 12:26:43,35.3814,MiB
313,2023-05-15 12:26:45,35.5522,MiB
314,2023-05-15 12:26:48,35.5522,MiB
315,2023-05-15 12:26:50,35.5528,MiB
316,2023-05-15 12:26:53,35.5533,MiB
317,2023-05-15 12:26:55,35.5533,MiB
318,2023-05-15 12:26:58,35.5533,MiB
319,2023-05-15 12:27:00,35.5543,MiB
320,2023-05-15 12:27:03,35.5543,MiB
321,2023-05-15 12:27:05,36.2141,MiB
322,2023-05-15 12:27:08,36.3878,MiB
323,2023-05-15 12:27:10,36.3917,MiB
324,2023-05-15 12:27:13,36.3917,MiB
325,2023-05-15 12:27:15,36.554,MiB
326,2023-05-15 12:27:18,36.5626,MiB
327,2023-05-15 12:27:20,36.5626,MiB
328,2023-05-15 12:27:23,36.5626,MiB
329,2023-05-15 12:27:25,36.5626,MiB
330,2023-05-15 12:27:28,36.5626,MiB
331,2023-05-15 12:27:30,36.5643,MiB
332,2023-05-15 12:27:33,36.5643,MiB
333,2023-05-15 12:27:35,36.5676,MiB
334,2023-05-15 12:27:38,36.7435,MiB
335,2023-05-15 12:27:40,36.746,MiB
336,2023-05-15 12:27:43,36.9235,MiB
337,2023-05-15 12:27:45,36.9264,MiB
338,2023-05-15 12:27:48,37.0641,MiB
339,2023-05-15 12:27:50,37.0641,MiB
340,2023-05-15 12:27:53,37.2057,MiB
341,2023-05-15 12:27:55,37.3296,MiB
342,2023-05-15 12:27:58,37.3299,MiB
343,2023-05-15 12:28:00,37.4793,MiB
344,2023-05-15 12:28:03,37.4937,MiB
345,2023-05-15 12:28:05,37.4963,MiB
346,2023-05-15 12:28:08,37.5006,MiB
347,2023-05-15 12:28:10,37.5044,MiB
348,2023-05-15 12:28:13,38.3397,MiB
349,2023-05-15 12:28:15,38.3437,MiB
350,2023-05-15 12:28:18,38.3437,MiB
351,2023-05-15 12:28:20,38.3437,MiB
352,2023-05-15 12:28:23,38.3437,MiB
353,2023-05-15 12:28:25,38.3437,MiB
354,2023-05-15 12:28:28,38.3437,MiB
355,2023-05-15 12:28:30,38.3443,MiB
356,2023-05-15 12:28:33,38.3443,MiB
357,2023-05-15 12:28:35,38.8483,MiB
358,2023-05-15 12:28:38,39.2039,MiB
359,2023-05-15 12:28:40,39.2065,MiB
360,2023-05-15 12:28:43,39.2076,MiB
361,2023-05-15 12:28:45,39.3557,MiB
362,2023-05-15 12:28:48,39.5276,MiB
363,2023-05-15 12:28:50,39.5276,MiB
364,2023-05-15 12:28:53,39.5276,MiB
365,2023-05-15 12:28:55,39.8195,MiB
366,2023-05-15 12:28:58,39.82,MiB
367,2023-05-15 12:29:00,39.82,MiB
368,2023-05-15 12:29:03,39.82,MiB
369,2023-05-15 12:29:05,40.1596,MiB
370,2023-05-15 12:29:08,40.1796,MiB
371,2023-05-15 12:29:10,40.3517,MiB
